801230,801231,801232,801233,801234,801236,801237,801238,801239,801241,801242,801243,801244,801245,801248,801249,801250,801252,801255,801259,801260,801261,801262,801265,801266,801267,801268,801269,801270,801271,801273,801275,801277,801279,801281,801282,801283,801284,801285,801286,801287,801288,801320,801321,801323,801324,801326,801327,801329,801331,801335,801337,801339,801340,801342,801343,801345,801346,801348,801349,801351,801352,801354,801355,801357,801358,801360,801361,801363,801364,801366,801367,801369,801370,801372,801373,801375,801376,801378,801379,801381,801383,801385,801387,801389,801390,801392,801418,801421,801422,801425,801428,801429,801431,801434,801435,801437,801445,801448,801449,801452,801456,801469,801472,801473,801476,801481,801484,801485,801487,801488,801489,801490,801492,801493,801495,801496,801498,801499,801501,801502,801504,801505,801507,801508,801509,801511,801513,801514,801515,801517,801519,801520,801522,801527,801529,801530,801532,801535,801537,801538,801540,801543,801545,801546,801548,801549,801551,801552,801554,801559,801561,801562,801564,801565,801567,801595,801597,805627,805629,805631,805633,805942,805943,805945,805946,805947,805956,806019,806027,806030,806033,806039,806048,806068,806108,806224,806266,806288,806367,806370,806391,806394,806400,806403,806406,806425,806447,806467,806470,806473,806476,806479,806489,806510,806525,806574,806576,806577,806578,806579,806580,806581,806584,806585,806586,806606,806611,806612,806614,806616,806617
0.0,0.0,3873.3,3873.3,37160.1,37160.1,4873.5,4873.5,5789.8,10775.0,10775.0,6553.6,6553.6,7438.0,14085.6,14085.6,8497.4,8497.4,10170.7,14549.0,14549.0,11216.4,11216.4,13209.1,13209.1,15916.5,15916.5,12771.8,12771.8,18616.9,13936.0,14437.6,17042.5,16577.2,16577.2,19332.7,19332.7,15927.2,15927.2,15747.5,15747.5,18827.3,37787.1,37787.1,38350.6,36568.2,36568.2,39157.3,36981.4,37346.6,38151.3,12075.7,12075.7,11952.4,11952.4,14367.6,14367.6,10681.8,10681.8,16306.4,16306.4,12677.9,12677.9,18543.2,18543.2,14278.5,14278.5,19652.0,19652.0,16321.0,16321.0,21370.8,21370.8,17930.4,17930.4,21780.5,21780.5,19536.2,19536.2,23534.6,23534.6,23063.1,21096.1,24300.4,24300.4,22202.3,22202.3,50123.9,50123.9,40258.2,40258.2,29464.9,29464.9,48543.6,48543.6,42629.6,42629.6,45783.8,45783.8,44532.4,44532.4,44763.6,43023.8,43023.8,47571.1,47571.1,41458.8,41458.8,49101.2,49101.2,49576.4,49576.4,48466.6,48466.6,43022.5,43022.5,47872.1,47872.1,49181.1,49181.1,46225.8,46225.8,42490.5,42490.5,47747.1,47747.1,40746.1,40746.1,49193.1,49193.1,42029.7,42029.7,50855.4,50855.4,50602.2,50602.2,42144.3,42144.3,48957.6,48957.6,41410.7,41410.7,47130.2,47130.2,47843.4,47843.4,46131.8,46131.8,48801.8,48801.8,43622.7,43622.7,48790.1,48790.1,43098.3,43098.3,42417.4,42417.4,20801.0,20801.0,25777.1,25777.1,43944.8,43144.7,43399.5,48411.0,44058.7,43144.7,43944.8,43399.5,44058.7,45141.6,48411.0,37160.1,0.0,15747.5,43832.5,48957.6,3873.3,23534.6,23063.1,19536.2,21780.5,17930.4,19652.0,16321.0,18543.2,12677.9,16306.4,14367.6,10681.8,11952.4,12075.7,6553.6,4873.5,5789.8,18616.9,15916.5,14549.0,10170.7,8497.4,10775.0,14085.6,11216.4,13209.1,12771.8,16577.2,19332.7,15927.2,49193.1,40746.1,17042.5
0.0,0.0,3873.3,3873.3,37160.1,37160.1,4873.5,4873.5,5789.8,10775.0,10775.0,6553.6,6553.6,7438.0,14085.6,14085.6,8497.4,8497.4,10170.7,14549.0,14549.0,11216.4,11216.4,13209.1,13209.1,15916.5,15916.5,12771.8,12771.8,18616.9,13936.0,14437.6,17042.5,16577.2,16577.2,19332.7,19332.7,15927.2,15927.2,15747.5,15747.5,18827.3,37787.1,37787.1,38350.6,36568.2,36568.2,39157.3,36981.4,37346.6,38151.3,12075.7,12075.7,11952.4,11952.4,14367.6,14367.6,10681.8,10681.8,16306.4,16306.4,12677.9,12677.9,18543.2,18543.2,14278.5,14278.5,19652.0,19652.0,16321.0,16321.0,21370.8,21370.8,17930.4,17930.4,21780.5,21780.5,19536.2,19536.2,23534.6,23534.6,23063.1,21096.1,24300.4,24300.4,22202.3,22202.3,50123.9,50123.9,40258.2,40258.2,29464.9,29464.9,48543.6,48543.6,42629.6,42629.6,45783.8,45783.8,44532.4,44532.4,44763.6,43023.8,43023.8,47571.1,47571.1,41458.8,41458.8,49101.2,49101.2,49576.4,49576.4,48466.6,48466.6,43022.5,43022.5,47872.1,47872.1,49181.1,49181.1,46225.8,46225.8,42490.5,42490.5,47747.1,47747.1,40746.1,40746.1,49193.1,49193.1,42029.7,42029.7,50855.4,50855.4,50602.2,50602.2,42144.3,42144.3,48957.6,48957.6,41410.7,41410.7,47130.2,47130.2,47843.4,47843.4,46131.8,46131.8,48801.8,48801.8,43622.7,43622.7,48790.1,48790.1,43098.3,43098.3,42417.4,42417.4,20801.0,20801.0,25777.1,25777.1,43944.8,43144.7,43399.5,48411.0,44058.7,43144.7,43944.8,43399.5,44058.7,45141.6,48411.0,37160.1,0.0,15747.5,43832.5,48957.6,3873.3,23534.6,23063.1,19536.2,21780.5,17930.4,19652.0,16321.0,18543.2,12677.9,16306.4,14367.6,10681.8,11952.4,12075.7,6553.6,4873.5,5789.8,18616.9,15916.5,14549.0,10170.7,8497.4,10775.0,14085.6,11216.4,13209.1,12771.8,16577.2,19332.7,15927.2,49193.1,40746.1,17042.5
34207.1,34207.1,0.0,0.0,33286.8,33286.8,35278.5,35278.5,34392.7,31533.5,31533.5,35156.5,35156.5,32362.3,29451.3,29451.3,33421.7,33421.7,6297.4,26760.0,26760.0,32845.0,32845.0,25420.1,25420.1,25294.8,25294.8,28472.7,28472.7,24208.7,27014.2,26151.5,22634.3,22169.0,22169.0,21928.4,21928.4,12053.8,12053.8,25210.4,25210.4,21423.0,38451.0,38451.0,47014.6,37232.0,37232.0,39821.1,37645.2,38010.4,38815.1,38779.7,38779.7,43512.9,43512.9,37179.4,37179.4,40576.7,40576.7,35151.4,35151.4,39375.5,39375.5,33604.2,33604.2,36885.0,36885.0,31496.5,31496.5,35852.0,35852.0,29919.8,29919.8,33306.4,33306.4,28268.5,28268.5,31703.6,31703.6,26684.1,26684.1,26212.7,29997.5,24964.2,24964.2,28736.4,28736.4,50787.7,50787.7,62494.1,62494.1,51700.8,51700.8,49207.4,49207.4,64865.4,64865.4,46447.6,46447.6,66768.2,66768.2,45427.4,43687.6,43687.6,69806.9,69806.9,42122.7,42122.7,71337.0,71337.0,71812.3,71812.3,49130.4,49130.4,43686.4,43686.4,42378.9,42378.9,41852.0,41852.0,46889.6,46889.6,40443.1,40443.1,48410.9,48410.9,38698.8,38698.8,42264.9,42264.9,39982.3,39982.3,40413.2,40413.2,40121.5,40121.5,40096.9,40096.9,46104.9,46104.9,39363.4,39363.4,44277.4,44277.4,44990.7,44990.7,43279.1,43279.1,45949.0,45949.0,40769.9,40769.9,45937.3,45937.3,40245.5,40245.5,39564.7,39564.7,21464.8,21464.8,27900.6,27900.6,40071.5,39271.4,39526.2,44537.6,40185.4,39271.4,40071.5,39526.2,40185.4,41268.3,44537.6,33286.8,34207.1,25210.4,44496.3,46104.9,0.0,26684.1,26212.7,31703.6,28268.5,33306.4,31496.5,35852.0,33604.2,39375.5,35151.4,37179.4,40576.7,43512.9,38779.7,35156.5,35278.5,34392.7,24208.7,25294.8,26760.0,6297.4,33421.7,31533.5,29451.3,32845.0,25420.1,28472.7,22169.0,21928.4,12053.8,42264.9,38698.8,22634.3
34207.1,34207.1,0.0,0.0,33286.8,33286.8,35278.5,35278.5,34392.7,31533.5,31533.5,35156.5,35156.5,32362.3,29451.3,29451.3,33421.7,33421.7,6297.4,26760.0,26760.0,32845.0,32845.0,25420.1,25420.1,25294.8,25294.8,28472.7,28472.7,24208.7,27014.2,26151.5,22634.3,22169.0,22169.0,21928.4,21928.4,12053.8,12053.8,25210.4,25210.4,21423.0,38451.0,38451.0,47014.6,37232.0,37232.0,39821.1,37645.2,38010.4,38815.1,38779.7,38779.7,43512.9,43512.9,37179.4,37179.4,40576.7,40576.7,35151.4,35151.4,39375.5,39375.5,33604.2,33604.2,36885.0,36885.0,31496.5,31496.5,35852.0,35852.0,29919.8,29919.8,33306.4,33306.4,28268.5,28268.5,31703.6,31703.6,26684.1,26684.1,26212.7,29997.5,24964.2,24964.2,28736.4,28736.4,50787.7,50787.7,62494.1,62494.1,51700.8,51700.8,49207.4,49207.4,64865.4,64865.4,46447.6,46447.6,66768.2,66768.2,45427.4,43687.6,43687.6,69806.9,69806.9,42122.7,42122.7,71337.0,71337.0,71812.3,71812.3,49130.4,49130.4,43686.4,43686.4,42378.9,42378.9,41852.0,41852.0,46889.6,46889.6,40443.1,40443.1,48410.9,48410.9,38698.8,38698.8,42264.9,42264.9,39982.3,39982.3,40413.2,40413.2,40121.5,40121.5,40096.9,40096.9,46104.9,46104.9,39363.4,39363.4,44277.4,44277.4,44990.7,44990.7,43279.1,43279.1,45949.0,45949.0,40769.9,40769.9,45937.3,45937.3,40245.5,40245.5,39564.7,39564.7,21464.8,21464.8,27900.6,27900.6,40071.5,39271.4,39526.2,44537.6,40185.4,39271.4,40071.5,39526.2,40185.4,41268.3,44537.6,33286.8,34207.1,25210.4,44496.3,46104.9,0.0,26684.1,26212.7,31703.6,28268.5,33306.4,31496.5,35852.0,33604.2,39375.5,35151.4,37179.4,40576.7,43512.9,38779.7,35156.5,35278.5,34392.7,24208.7,25294.8,26760.0,6297.4,33421.7,31533.5,29451.3,32845.0,25420.1,28472.7,22169.0,21928.4,12053.8,42264.9,38698.8,22634.3
6821.9,6821.9,4796.4,4796.4,0.0,0.0,5796.6,5796.6,6712.9,11698.1,11698.1,7476.7,7476.7,8361.1,15008.7,15008.7,9420.5,9420.5,11093.8,15472.1,15472.1,12139.5,12139.5,14132.2,14132.2,16839.6,16839.6,13694.9,13694.9,19540.0,14859.1,15360.8,17965.6,17500.3,17500.3,20255.8,20255.8,16850.3,16850.3,16670.6,16670.6,19750.4,38710.3,38710.3,39273.7,37491.3,37491.3,40080.5,37904.5,38269.8,39074.4,12998.8,12998.8,12875.6,12875.6,15290.8,15290.8,11604.9,11604.9,17229.6,17229.6,13601.0,13601.0,19466.3,19466.3,15201.6,15201.6,20575.1,20575.1,17244.1,17244.1,22293.9,22293.9,18853.5,18853.5,22703.6,22703.6,20459.3,20459.3,24457.7,24457.7,23986.3,22019.2,25223.5,25223.5,23125.4,23125.4,51047.0,51047.0,41181.3,41181.3,30388.1,30388.1,49466.7,49466.7,43552.7,43552.7,46706.9,46706.9,45455.5,45455.5,45686.7,43946.9,43946.9,48494.2,48494.2,42382.0,42382.0,50024.3,50024.3,50499.6,50499.6,49389.8,49389.8,43945.7,43945.7,48795.2,48795.2,50104.2,50104.2,47149.0,47149.0,43413.6,43413.6,48670.2,48670.2,41669.2,41669.2,50116.2,50116.2,42952.8,42952.8,51778.5,51778.5,51525.3,51525.3,43067.4,43067.4,49880.7,49880.7,42333.8,42333.8,48053.3,48053.3,48766.5,48766.5,47054.9,47054.9,49724.9,49724.9,44545.8,44545.8,49713.2,49713.2,44021.4,44021.4,43340.5,43340.5,21724.1,21724.1,26700.2,26700.2,44867.9,44067.8,44322.6,49334.1,44981.8,44067.8,44867.9,44322.6,44981.8,46064.7,49334.1,0.0,6821.9,16670.6,44755.6,49880.7,4796.4,24457.7,23986.3,20459.3,22703.6,18853.5,20575.1,17244.1,19466.3,13601.0,17229.6,15290.8,11604.9,12875.6,12998.8,7476.7,5796.6,6712.9,19540.0,16839.6,15472.1,11093.8,9420.5,11698.1,15008.7,12139.5,14132.2,13694.9,17500.3,20255.8,16850.3,50116.2,41669.2,17965.6
6821.9,6821.9,4796.4,4796.4,0.0,0.0,5796.6,5796.6,6712.9,11698.1,11698.1,7476.7,7476.7,8361.1,15008.7,15008.7,9420.5,9420.5,11093.8,15472.1,15472.1,12139.5,12139.5,14132.2,14132.2,16839.6,16839.6,13694.9,13694.9,19540.0,14859.1,15360.8,17965.6,17500.3,17500.3,20255.8,20255.8,16850.3,16850.3,16670.6,16670.6,19750.4,38710.3,38710.3,39273.7,37491.3,37491.3,40080.5,37904.5,38269.8,39074.4,12998.8,12998.8,12875.6,12875.6,15290.8,15290.8,11604.9,11604.9,17229.6,17229.6,13601.0,13601.0,19466.3,19466.3,15201.6,15201.6,20575.1,20575.1,17244.1,17244.1,22293.9,22293.9,18853.5,18853.5,22703.6,22703.6,20459.3,20459.3,24457.7,24457.7,23986.3,22019.2,25223.5,25223.5,23125.4,23125.4,51047.0,51047.0,41181.3,41181.3,30388.1,30388.1,49466.7,49466.7,43552.7,43552.7,46706.9,46706.9,45455.5,45455.5,45686.7,43946.9,43946.9,48494.2,48494.2,42382.0,42382.0,50024.3,50024.3,50499.6,50499.6,49389.8,49389.8,43945.7,43945.7,48795.2,48795.2,50104.2,50104.2,47149.0,47149.0,43413.6,43413.6,48670.2,48670.2,41669.2,41669.2,50116.2,50116.2,42952.8,42952.8,51778.5,51778.5,51525.3,51525.3,43067.4,43067.4,49880.7,49880.7,42333.8,42333.8,48053.3,48053.3,48766.5,48766.5,47054.9,47054.9,49724.9,49724.9,44545.8,44545.8,49713.2,49713.2,44021.4,44021.4,43340.5,43340.5,21724.1,21724.1,26700.2,26700.2,44867.9,44067.8,44322.6,49334.1,44981.8,44067.8,44867.9,44322.6,44981.8,46064.7,49334.1,0.0,6821.9,16670.6,44755.6,49880.7,4796.4,24457.7,23986.3,20459.3,22703.6,18853.5,20575.1,17244.1,19466.3,13601.0,17229.6,15290.8,11604.9,12875.6,12998.8,7476.7,5796.6,6712.9,19540.0,16839.6,15472.1,11093.8,9420.5,11698.1,15008.7,12139.5,14132.2,13694.9,17500.3,20255.8,16850.3,50116.2,41669.2,17965.6
4661.3,4661.3,8534.6,8534.6,32285.4,32285.4,0.0,0.0,916.3,5901.5,5901.5,1680.1,1680.1,2564.5,9212.1,9212.1,3623.9,3623.9,14832.0,9675.5,9675.5,6342.9,6342.9,8335.6,8335.6,11043.0,11043.0,7898.3,7898.3,13743.4,9062.5,9564.1,12169.0,11703.7,11703.7,14459.2,14459.2,20588.4,20588.4,10874.0,10874.0,13953.8,32913.6,32913.6,41477.3,31694.7,31694.7,34283.8,32107.9,32473.1,33277.8,11826.6,11826.6,16613.7,16613.7,10226.3,10226.3,13137.6,13137.6,11432.9,11432.9,12191.7,12191.7,14124.7,14124.7,9923.0,9923.0,14800.3,14800.3,12126.1,12126.1,18558.3,18558.3,13735.5,13735.5,16907.0,16907.0,15341.3,15341.3,18661.1,18661.1,18189.6,16901.2,19426.8,19426.8,17328.8,17328.8,45250.4,45250.4,40259.6,40259.6,29466.4,29466.4,43670.0,43670.0,42631.0,42631.0,40910.2,40910.2,44533.8,44533.8,39890.1,38150.3,38150.3,47572.5,47572.5,36585.3,36585.3,49102.6,49102.6,49577.8,49577.8,43593.1,43593.1,38149.0,38149.0,42998.6,42998.6,44307.6,44307.6,41352.3,41352.3,37616.9,37616.9,42873.6,42873.6,35872.6,35872.6,44319.6,44319.6,37156.2,37156.2,45981.9,45981.9,45728.7,45728.7,37270.7,37270.7,44084.1,44084.1,36537.2,36537.2,42256.7,42256.7,42969.9,42969.9,41258.3,41258.3,43928.3,43928.3,38749.2,38749.2,43916.6,43916.6,38224.7,38224.7,37543.9,37543.9,15927.5,15927.5,20903.6,20903.6,39070.1,38270.0,38524.8,43536.2,39183.9,38270.0,39070.1,38524.8,39183.9,40266.9,43536.2,32285.4,4661.3,10874.0,38958.9,44084.1,8534.6,18661.1,18189.6,15341.3,16907.0,13735.5,14800.3,12126.1,14124.7,12191.7,11432.9,10226.3,13137.6,16613.7,11826.6,1680.1,0.0,916.3,13743.4,11043.0,9675.5,14832.0,3623.9,5901.5,9212.1,6342.9,8335.6,7898.3,11703.7,14459.2,20588.4,44319.6,35872.6,12169.0
4661.3,4661.3,8534.6,8534.6,32285.4,32285.4,0.0,0.0,916.3,5901.5,5901.5,1680.1,1680.1,2564.5,9212.1,9212.1,3623.9,3623.9,14832.0,9675.5,9675.5,6342.9,6342.9,8335.6,8335.6,11043.0,11043.0,7898.3,7898.3,13743.4,9062.5,9564.1,12169.0,11703.7,11703.7,14459.2,14459.2,20588.4,20588.4,10874.0,10874.0,13953.8,32913.6,32913.6,41477.3,31694.7,31694.7,34283.8,32107.9,32473.1,33277.8,11826.6,11826.6,16613.7,16613.7,10226.3,10226.3,13137.6,13137.6,11432.9,11432.9,12191.7,12191.7,14124.7,14124.7,9923.0,9923.0,14800.3,14800.3,12126.1,12126.1,18558.3,18558.3,13735.5,13735.5,16907.0,16907.0,15341.3,15341.3,18661.1,18661.1,18189.6,16901.2,19426.8,19426.8,17328.8,17328.8,45250.4,45250.4,40259.6,40259.6,29466.4,29466.4,43670.0,43670.0,42631.0,42631.0,40910.2,40910.2,44533.8,44533.8,39890.1,38150.3,38150.3,47572.5,47572.5,36585.3,36585.3,49102.6,49102.6,49577.8,49577.8,43593.1,43593.1,38149.0,38149.0,42998.6,42998.6,44307.6,44307.6,41352.3,41352.3,37616.9,37616.9,42873.6,42873.6,35872.6,35872.6,44319.6,44319.6,37156.2,37156.2,45981.9,45981.9,45728.7,45728.7,37270.7,37270.7,44084.1,44084.1,36537.2,36537.2,42256.7,42256.7,42969.9,42969.9,41258.3,41258.3,43928.3,43928.3,38749.2,38749.2,43916.6,43916.6,38224.7,38224.7,37543.9,37543.9,15927.5,15927.5,20903.6,20903.6,39070.1,38270.0,38524.8,43536.2,39183.9,38270.0,39070.1,38524.8,39183.9,40266.9,43536.2,32285.4,4661.3,10874.0,38958.9,44084.1,8534.6,18661.1,18189.6,15341.3,16907.0,13735.5,14800.3,12126.1,14124.7,12191.7,11432.9,10226.3,13137.6,16613.7,11826.6,1680.1,0.0,916.3,13743.4,11043.0,9675.5,14832.0,3623.9,5901.5,9212.1,6342.9,8335.6,7898.3,11703.7,14459.2,20588.4,44319.6,35872.6,12169.0
3744.9,3744.9,7618.3,7618.3,31369.1,31369.1,4816.4,4816.4,0.0,4985.2,4985.2,763.8,763.8,1648.2,8295.8,8295.8,2707.6,2707.6,13915.6,8759.2,8759.2,5426.6,5426.6,7419.2,7419.2,10126.7,10126.7,6982.0,6982.0,12827.0,8146.1,8647.8,11252.7,10787.3,10787.3,13542.9,13542.9,19672.1,19672.1,9957.6,9957.6,13037.5,31997.3,31997.3,40561.0,30778.4,30778.4,33367.5,31191.6,31556.8,32361.5,10910.3,10910.3,15697.4,15697.4,9310.0,9310.0,12221.3,12221.3,10516.6,10516.6,11275.4,11275.4,13208.4,13208.4,9006.7,9006.7,13884.0,13884.0,11209.8,11209.8,17642.0,17642.0,12819.2,12819.2,15990.7,15990.7,14425.0,14425.0,17744.7,17744.7,17273.3,15984.9,18510.5,18510.5,16412.5,16412.5,44334.0,44334.0,39343.3,39343.3,28550.0,28550.0,42753.7,42753.7,41714.7,41714.7,39993.9,39993.9,43617.5,43617.5,38973.8,37233.9,37233.9,46656.2,46656.2,35669.0,35669.0,48186.3,48186.3,48661.5,48661.5,42676.8,42676.8,37232.7,37232.7,42082.3,42082.3,43391.2,43391.2,40436.0,40436.0,36700.6,36700.6,41957.2,41957.2,34956.3,34956.3,43403.3,43403.3,36239.8,36239.8,45065.6,45065.6,44812.4,44812.4,36354.4,36354.4,43167.8,43167.8,35620.9,35620.9,41340.4,41340.4,42053.6,42053.6,40342.0,40342.0,43012.0,43012.0,37832.9,37832.9,43000.2,43000.2,37308.4,37308.4,36627.6,36627.6,15011.2,15011.2,19987.3,19987.3,38153.8,37353.6,37608.4,42619.9,38267.6,37353.6,38153.8,37608.4,38267.6,39350.6,42619.9,31369.1,3744.9,9957.6,38042.6,43167.8,7618.3,17744.7,17273.3,14425.0,15990.7,12819.2,13884.0,11209.8,13208.4,11275.4,10516.6,9310.0,12221.3,15697.4,10910.3,763.8,4816.4,0.0,12827.0,10126.7,8759.2,13915.6,2707.6,4985.2,8295.8,5426.6,7419.2,6982.0,10787.3,13542.9,19672.1,43403.3,34956.3,11252.7
